open_time,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,ignore
1767341400000,88973.35000000,89093.34000000,88973.35000000,89076.00000000,37.29965000,1767341699999,3321121.64701020,11057,29.71797000,2646097.86108790,0
1767341700000,89075.99000000,89076.00000000,88984.00000000,88991.26000000,17.09200000,1767341999999,1521932.05234040,6893,4.57038000,406948.67043800,0
1767342000000,88991.26000000,89099.98000000,88991.26000000,89098.98000000,23.95985000,1767342299999,2133435.89331810,9327,16.43117000,1463014.10674730,0
1767342300000,89098.97000000,89098.98000000,89062.45000000,89062.45000000,12.62304000,1767342599999,1124531.07780700,4665,6.92953000,617325.90406650,0
1767342600000,89062.45000000,89123.02000000,89023.01000000,89123.01000000,31.70850000,1767342899999,2824035.79713810,10181,21.14855000,1883675.85418200,0
1767342900000,89123.02000000,89169.10000000,89069.62000000,89100.77000000,37.22934000,1767343199999,3317980.52296840,10417,24.22264000,2158794.36897420,0
1767343200000,89100.77000000,89116.97000000,89087.99000000,89091.75000000,22.09113000,1767343499999,1968198.41121280,4669,6.91290000,615899.20534280,0
1767343500000,89091.75000000,89112.98000000,89072.18000000,89111.71000000,25.83317000,1767343799999,2301430.27826300,6198,11.51343000,1025716.51895210,0
1767343800000,89111.71000000,89147.13000000,89079.43000000,89079.44000000,20.65744000,1767344099999,1841033.11699000,9571,9.41524000,839077.17318420,0
1767344100000,89079.44000000,89200.00000000,89079.43000000,89178.13000000,59.84507000,1767344399999,5335318.84738910,9071,38.21310000,3407040.40294540,0
1767344400000,89178.13000000,89200.00000000,89133.39000000,89149.92000000,28.76824000,1767344699999,2565086.16591130,10667,10.45165000,931940.14435520,0
1767344700000,89149.92000000,89154.00000000,89106.65000000,89142.95000000,97.23465000,1767344999999,8666782.55470510,10115,20.71174000,1846046.65188830,0
1767345000000,89142.94000000,89326.66000000,89142.94000000,89252.00000000,126.23786000,1767345299999,11268483.30331240,27882,82.91087000,7400240.36118010,0
1767345300000,89252.01000000,89276.55000000,89106.34000000,89140.32000000,56.05512000,1767345599999,4998437.76426250,18132,25.92976000,2312137.13028300,0
1767345600000,89140.32000000,89211.53000000,89140.31000000,89150.00000000,57.07816000,1767345899999,5089615.51225850,13155,31.69502000,2826133.47731790,0
1767345900000,89150.00000000,89188.05000000,89150.00000000,89167.77000000,36.99903000,1767346199999,3299285.81702290,6987,23.16281000,2065485.41265900,0
1767346200000,89167.77000000,89220.00000000,89146.00000000,89154.89000000,35.20341000,1767346499999,3139921.96276500,7406,7.70621000,687248.63425000,0
1767346500000,89154.89000000,89200.00000000,89132.00000000,89133.38000000,25.18478000,1767346799999,2245660.98135820,10359,13.47719000,1201749.60690220,0
1767346800000,89133.38000000,89237.91000000,89133.38000000,89237.90000000,42.45914000,1767347099999,3786971.19136570,6623,27.25485000,2430941.10793520,0
1767347100000,89237.90000000,89484.06000000,89220.69000000,89481.37000000,178.08011000,1767347399999,15916866.80657220,27111,128.30362000,11467286.33472870,0
1767347400000,89480.01000000,89484.06000000,89315.03000000,89450.00000000,112.10686000,1767347699999,10023357.15405150,26834,51.46003000,4600855.44064630,0
1767347700000,89450.00000000,89469.35000000,89363.98000000,89467.32000000,90.43460000,1767347999999,8087086.77384080,12193,39.00880000,3488395.64041620,0
1767348000000,89467.32000000,89561.54000000,89451.34000000,89499.99000000,174.74769000,1767348299999,15641516.73465320,24562,109.82932000,9830891.39892810,0
1767348300000,89500.00000000,89800.00000000,89499.99000000,89715.36000000,294.62760000,1767348599999,26424262.80229720,37628,175.98771000,15779187.30955600,0
1767348600000,89715.37000000,89847.08000000,89680.00000000,89836.09000000,183.22494000,1767348899999,16445416.45762040,20003,128.73745000,11555645.70955660,0
1767348900000,89836.09000000,89942.44000000,89827.00000000,89871.00000000,135.45372000,1767349199999,12176304.43034540,24180,87.33402000,7850918.20943610,0
1767349200000,89870.99000000,89886.00000000,89745.06000000,89753.27000000,178.07106000,1767349499999,15999541.33211640,22678,51.93533000,4666258.99506300,0
1767349500000,89753.27000000,89800.00000000,89584.00000000,89596.61000000,120.27072000,1767349799999,10789301.28513970,20588,39.02061000,3501187.12172220,0
1767349800000,89596.60000000,89668.00000000,89596.60000000,89604.25000000,21.60131000,1767350099999,1936393.23252190,12114,8.77420000,786528.33457620,0
1767350100000,89604.24000000,89700.00000000,89604.24000000,89643.96000000,74.60328000,1767350399999,6689010.24662830,12516,41.70027000,3738668.04434460,0
1767350400000,89643.96000000,89715.97000000,89643.95000000,89700.74000000,57.19914000,1767350699999,5130716.77623900,7959,17.47116000,1567063.52692350,0
1767350700000,89700.74000000,89750.00000000,89700.74000000,89744.69000000,57.35859000,1767350999999,5146641.52142980,7931,16.03470000,1438669.93236200,0
1767351000000,89744.68000000,89755.00000000,89620.59000000,89629.56000000,76.82721000,1767351299999,6891512.39733200,12230,18.18731000,1631398.35638780,0
1767351300000,89629.56000000,89675.37000000,89629.56000000,89666.29000000,27.68658000,1767351599999,2482287.20104670,5601,12.43670000,1114992.46820060,0
1767351600000,89666.30000000,89682.04000000,89572.01000000,89587.81000000,53.36539000,1767351899999,4781839.72570150,10075,12.02225000,1077220.86028740,0
1767351900000,89587.80000000,89627.17000000,89527.90000000,89527.91000000,34.94518000,1767352199999,3130078.93414040,10498,16.06128000,1438741.31088780,0
1767352200000,89527.90000000,89543.46000000,89521.16000000,89530.13000000,21.83227000,1767352499999,1954667.89059480,3976,7.79997000,698312.59913850,0
1767352500000,89530.13000000,89530.13000000,89400.00000000,89507.49000000,121.75010000,1767352799999,10893306.63144720,10669,22.62111000,2023511.59254050,0
1767352800000,89507.48000000,89560.45000000,89507.48000000,89537.16000000,53.78358000,1767353099999,4815839.84712290,8009,17.94889000,1607147.65005880,0
1767353100000,89537.15000000,89537.16000000,89360.00000000,89366.57000000,85.82495000,1767353399999,7675991.05270200,9699,7.54631000,675057.82810520,0
1767353400000,89366.58000000,89461.55000000,89366.58000000,89440.02000000,36.09111000,1767353699999,3227093.22461950,12011,19.58550000,1751259.19018480,0
1767353700000,89440.03000000,89544.82000000,89440.02000000,89485.30000000,49.04652000,1767353999999,4389548.99715860,10904,24.80524000,2220033.91171460,0
1767354000000,89485.30000000,89528.00000000,89407.53000000,89528.00000000,45.72301000,1767354299999,4090833.80011570,14719,24.51693000,2193531.72147860,0
1767354300000,89528.00000000,89572.34000000,89507.24000000,89547.74000000,49.03517000,1767354599999,4390278.73181340,8876,13.02865000,1166518.55984870,0
1767354600000,89547.73000000,89553.99000000,89509.73000000,89544.81000000,34.25817000,1767354899999,3067226.43176020,6264,8.90564000,797376.11486750,0
1767354900000,89544.81000000,89574.00000000,89489.63000000,89502.95000000,24.61529000,1767355199999,2203909.06717380,7941,8.92225000,798699.25280040,0
1767355200000,89502.94000000,89540.00000000,89412.00000000,89445.94000000,50.51365000,1767355499999,4519605.98693290,15370,24.53640000,2195296.18059720,0
1767355500000,89445.93000000,89446.01000000,89387.01000000,89389.45000000,15.29139000,1767355799999,1367338.96827930,5934,7.30796000,653479.99721490,0
1767355800000,89389.44000000,89484.32000000,89389.44000000,89484.30000000,19.52557000,1767356099999,1746365.06609690,7872,15.08784000,1349448.47823640,0
1767356100000,89484.30000000,89585.22000000,89484.30000000,89573.64000000,36.28004000,1767356399999,3248307.76017710,9377,17.60804000,1576366.03166400,0
1767356400000,89573.63000000,89593.17000000,89429.78000000,89499.99000000,39.92281000,1767356699999,3573151.16318780,14834,18.90742000,1692133.22446250,0
1767356700000,89500.00000000,89523.50000000,89462.67000000,89462.68000000,35.90373000,1767356999999,3213374.21923450,9351,8.92854000,799085.54017830,0
1767357000000,89462.67000000,89517.87000000,89426.66000000,89492.93000000,35.04509000,1767357299999,3135069.24801290,13392,16.33257000,1461076.69197300,0
1767357300000,89492.94000000,89545.76000000,89434.05000000,89515.92000000,48.06751000,1767357599999,4301925.40053260,16884,33.90553000,3034652.17776910,0
1767357600000,89515.92000000,89529.48000000,89489.34000000,89521.80000000,28.82089000,1767357899999,2579674.96424590,6261,14.46775000,1294867.11063690,0
1767357900000,89521.80000000,89551.50000000,89492.74000000,89510.65000000,26.16012000,1767358199999,2342148.83555990,6256,9.77877000,875558.70272170,0
1767358200000,89510.64000000,89514.37000000,89460.91000000,89462.24000000,20.49616000,1767358499999,1834194.71036400,6440,7.28783000,652212.20071230,0
1767358500000,89462.23000000,89472.30000000,89400.00000000,89400.00000000,32.52680000,1767358799999,2908509.60438180,8111,9.01305000,805857.70702370,0
1767358800000,89400.00000000,89417.36000000,89382.96000000,89417.36000000,27.51683000,1767359099999,2459936.72325980,7064,10.93918000,977937.62417600,0
1767359100000,89417.36000000,89514.37000000,89396.00000000,89457.98000000,41.16909000,1767359399999,3683512.57200590,8793,24.97635000,2234588.21593020,0
1767359400000,89457.97000000,89474.69000000,89445.11000000,89462.24000000,24.58595000,1767359699999,2199255.23719590,5193,7.79346000,697165.30639740,0
1767359700000,89462.24000000,89620.00000000,89462.24000000,89620.00000000,67.75517000,1767359999999,6067803.64220660,16508,50.81797000,4550687.33457830,0
1767360000000,89620.00000000,89688.60000000,89539.49000000,89558.09000000,59.45516000,1767360299999,5328505.09035870,19918,29.66498000,2659076.06919830,0
1767360300000,89558.09000000,89600.00000000,89558.09000000,89560.62000000,11.77064000,1767360599999,1054418.19741240,6258,3.89873000,349236.29818090,0
1767360600000,89560.54000000,89580.00000000,89423.00000000,89460.61000000,54.44400000,1767360899999,4872188.50924580,12063,20.42160000,1827217.26249010,0
1767360900000,89460.60000000,89460.61000000,89400.00000000,89416.94000000,19.12113000,1767361199999,1709825.70099630,8008,6.41947000,574048.88380610,0
1767361200000,89416.93000000,89496.32000000,89416.93000000,89446.97000000,30.39846000,1767361499999,2719038.70364470,7777,14.06138000,1257709.69688390,0
1767361500000,89446.96000000,89518.77000000,89432.37000000,89501.40000000,21.91089000,1767361799999,1960765.99430680,5879,15.27469000,1366927.50237630,0
1767361800000,89501.40000000,89501.41000000,89484.05000000,89500.52000000,18.36384000,1767362099999,1643431.85249180,3582,5.85066000,523582.17830770,0
1767362100000,89500.52000000,89500.53000000,89309.94000000,89348.68000000,104.53560000,1767362399999,9344900.41258300,12671,11.57743000,1034650.06351360,0
1767362400000,89348.67000000,89387.58000000,89339.59000000,89356.83000000,26.42305000,1767362699999,2361305.78471590,9882,11.91009000,1064297.22590900,0
1767362700000,89356.83000000,89356.85000000,89300.00000000,89307.78000000,46.60546000,1767362999999,4162928.80844740,7280,13.60815000,1215534.28915370,0
1767363000000,89307.77000000,89307.78000000,89120.00000000,89133.35000000,86.59097000,1767363299999,7722976.15042400,19501,14.96475000,1334580.27414730,0
1767363300000,89133.35000000,89152.75000000,88727.00000000,88828.44000000,192.50185000,1767363599999,17127231.47091830,36871,55.70969000,4955407.55392700,0
1767363600000,88828.44000000,88856.00000000,88716.98000000,88821.24000000,108.26922000,1767363899999,9611919.23657610,38229,50.62011000,4494275.02557330,0
1767363900000,88821.24000000,88966.78000000,88809.18000000,88900.01000000,65.88267000,1767364199999,5857264.78994890,21076,36.42543000,3237961.47147130,0
1767364200000,88900.00000000,88974.45000000,88459.96000000,88624.93000000,216.50232000,1767364499999,19200871.33255460,72913,114.43623000,10150201.96812870,0
1767364500000,88624.93000000,89194.93000000,88527.20000000,89120.00000000,277.03224000,1767364799999,24646836.85563240,75912,197.32287000,17557812.52859150,0
1767364800000,89120.00000000,89482.51000000,89039.00000000,89387.65000000,225.75111000,1767365099999,20154857.09195130,78011,125.73724000,11226307.63357920,0
1767365100000,89387.66000000,89799.00000000,89124.00000000,89794.85000000,312.34580000,1767365399999,27960757.14470950,75970,140.71147000,12605291.87637600,0
1767365400000,89794.85000000,90135.00000000,89550.00000000,89700.81000000,492.66870000,1767365699999,44313450.66859610,91749,337.10494000,30327619.87134960,0
1767365700000,89700.81000000,89719.45000000,89508.74000000,89580.00000000,102.17048000,1767365999999,9156280.47960480,53043,50.62439000,4536720.49778920,0
1767366000000,89580.01000000,89870.99000000,89207.29000000,89312.60000000,253.25219000,1767366299999,22693553.21498890,71255,122.82710000,11009913.50250930,0
1767366300000,89312.60000000,89461.06000000,89124.16000000,89384.94000000,113.77353000,1767366599999,10160808.90825100,68429,67.07338000,5990944.57371890,0
1767366600000,89384.93000000,89420.00000000,89092.71000000,89170.15000000,155.39011000,1767366899999,13861576.52578050,57062,86.37022000,7704697.66591040,0
1767366900000,89170.14000000,89363.99000000,89068.00000000,89144.88000000,106.20966000,1767367199999,9470035.27191220,58349,61.73216000,5504121.54267800,0
1767367200000,89144.88000000,89168.40000000,88800.00000000,88925.87000000,135.46114000,1767367499999,12050792.08598930,78571,58.16619000,5174942.57999210,0
1767367500000,88925.87000000,89155.99000000,88888.00000000,89128.64000000,81.35163000,1767367799999,7245578.77733130,57007,56.05928000,4993198.05473780,0
1767367800000,89128.63000000,89522.12000000,89066.00000000,89454.01000000,103.75377000,1767368099999,9267611.25856700,55182,57.37903000,5126139.37448010,0
1767368100000,89454.00000000,89650.00000000,89420.00000000,89649.99000000,94.18686000,1767368399999,8431583.14227000,54702,57.50549000,5148356.00282230,0
1767368400000,89649.99000000,89796.24000000,89616.51000000,89757.89000000,147.82501000,1767368699999,13261230.96982640,68183,80.68898000,7238358.21427050,0
1767368700000,89757.89000000,89888.00000000,89687.95000000,89785.57000000,124.89528000,1767368999999,11212143.92355050,59088,71.86019000,6450596.42859180,0
1767369000000,89785.57000000,89819.20000000,89501.00000000,89571.68000000,130.79137000,1767369299999,11721985.75881970,52832,39.52216000,3542941.66612920,0
1767369300000,89571.68000000,89692.00000000,89303.99000000,89418.11000000,104.62876000,1767369599999,9360152.89107920,50065,38.17605000,3414967.33595000,0
1767369600000,89418.10000000,89517.47000000,89256.00000000,89289.99000000,156.82028000,1767369899999,14015688.93913330,52812,89.06649000,7960472.85470400,0
1767369900000,89289.99000000,89565.95000000,89205.92000000,89551.99000000,126.27807000,1767370199999,11284109.82980510,40985,74.05300000,6619678.68189500,0
1767370200000,89552.00000000,89771.41000000,89493.61000000,89771.40000000,100.57524000,1767370499999,9014505.34435880,37399,59.39512000,5324827.89904400,0
1767370500000,89771.41000000,90119.88000000,89732.00000000,89760.02000000,469.37267000,1767370799999,42224136.19651130,63462,210.00563000,18897731.60603880,0
1767370800000,89760.02000000,90074.99000000,89758.41000000,90022.01000000,137.47695000,1767371099999,12366034.05015810,45644,84.32616000,7585004.60379240,0
1767371100000,90022.01000000,90179.12000000,89872.30000000,90055.85000000,118.20707000,1767371399999,10642873.43363920,36431,62.73709000,5649390.21859410,0
1767371400000,90055.86000000,90800.00000000,90053.88000000,90741.29000000,556.56657000,1767371699999,50370889.04893900,95198,375.77388000,34001115.14335960,0
1767371700000,90741.29000000,90800.00000000,90483.01000000,90524.00000000,187.07170000,1767371999999,16953129.44246280,64338,78.02146000,7070627.01015510,0
1767372000000,90524.00000000,90629.29000000,90050.38000000,90139.77000000,249.25892000,1767372299999,22501937.97717670,56981,68.41566000,6180815.03024690,0
1767372300000,90139.77000000,90317.61000000,90000.06000000,90258.84000000,121.25636000,1767372599999,10930873.32875110,55314,67.28305000,6066616.57134410,0
1767372600000,90258.83000000,90312.97000000,89901.85000000,90150.71000000,134.12505000,1767372899999,12079941.19994970,53968,48.36159000,4356388.64295760,0
1767372900000,90150.71000000,90444.58000000,90149.69000000,90376.05000000,129.20969000,1767373199999,11666476.90921750,39574,84.25607000,7607257.00724490,0
1767373200000,90376.05000000,90689.87000000,90349.44000000,90650.00000000,208.76221000,1767373499999,18903033.14540140,50978,157.71965000,14282096.19227560,0
1767373500000,90649.99000000,90730.00000000,90500.00000000,90585.30000000,122.99398000,1767373799999,11144895.43778680,45323,59.56565000,5397585.34486850,0
1767373800000,90585.30000000,90727.52000000,90502.06000000,90627.00000000,101.66011000,1767374099999,9211051.70285250,39089,47.22722000,4279370.37570970,0
1767374100000,90627.00000000,90961.81000000,90620.00000000,90853.02000000,237.37933000,1767374399999,21565118.87866750,62614,140.79995000,12789500.26897370,0
1767374400000,90853.02000000,90913.85000000,90620.00000000,90627.51000000,149.19668000,1767374699999,13543243.57823510,53965,62.88959000,5711150.09599460,0
1767374700000,90627.50000000,90654.70000000,90528.46000000,90604.51000000,84.78808000,1767374999999,7680647.87184720,35518,50.68830000,4591420.31773500,0
1767375000000,90604.50000000,90695.76000000,90358.00000000,90447.94000000,136.11297000,1767375299999,12322375.66915640,48711,47.53635000,4303806.67432760,0
1767375300000,90447.93000000,90560.04000000,90394.74000000,90470.28000000,59.01449000,1767375599999,5338918.10302840,28792,27.36015000,2475171.21473610,0
1767375600000,90470.28000000,90556.00000000,90415.09000000,90519.31000000,34.83048000,1767375899999,3151585.49467930,24467,22.10294000,1999794.26978020,0
1767375900000,90519.30000000,90563.04000000,90250.76000000,90258.57000000,92.25054000,1767376199999,8342518.96381890,27082,32.13745000,2907579.03505120,0
1767376200000,90258.57000000,90378.42000000,90185.43000000,90347.43000000,73.33727000,1767376499999,6620375.70037520,31137,39.08152000,3527941.07956570,0
1767376500000,90347.43000000,90400.00000000,90301.52000000,90370.52000000,36.16593000,1767376799999,3267602.48743000,20925,17.87471000,1614953.21780970,0
1767376800000,90370.52000000,90546.61000000,90339.78000000,90546.60000000,66.82630000,1767377099999,6046203.56852050,27481,33.25842000,3008913.51048990,0
1767377100000,90546.61000000,90555.99000000,90290.34000000,90312.16000000,59.73865000,1767377399999,5399360.15160950,30246,25.01420000,2260362.08099200,0
1767377400000,90312.15000000,90355.00000000,90231.82000000,90352.41000000,62.27429000,1767377699999,5622836.63255320,24777,37.35226000,3372832.55827210,0
1767377700000,90352.41000000,90515.07000000,90313.32000000,90463.22000000,84.83734000,1767377999999,7669046.23503090,30376,67.16887000,6072116.12270700,0
1767378000000,90463.22000000,90550.00000000,90355.02000000,90355.02000000,44.23369000,1767378299999,4001880.33459750,20467,22.00653000,1991161.40707390,0
1767378300000,90355.01000000,90361.50000000,90260.00000000,90306.00000000,50.16400000,1767378599999,4530142.69492130,17240,31.78182000,2869991.66911590,0
1767378600000,90305.99000000,90327.51000000,90125.99000000,90133.72000000,59.86632000,1767378899999,5400395.24804240,22121,18.12735000,1635045.84534670,0
1767378900000,90133.72000000,90200.00000000,90000.00000000,90129.59000000,125.40319000,1767379199999,11296230.37633190,26428,64.89355000,5845478.76875050,0
1767379200000,90129.59000000,90144.27000000,89974.23000000,90013.14000000,44.23122000,1767379499999,3982013.97848080,22507,16.25219000,1463117.93636200,0
1767379500000,90013.14000000,90092.64000000,89812.59000000,89854.19000000,77.08053000,1767379799999,6932326.69880440,22290,31.88372000,2868497.17017620,0
1767379800000,89854.18000000,89854.19000000,89552.18000000,89708.39000000,113.66111000,1767380099999,10195898.70417750,44498,52.12690000,4675707.15026200,0
1767380100000,89708.39000000,89860.00000000,89623.92000000,89773.10000000,58.91319000,1767380399999,5286680.41339310,29477,41.94067000,3763563.52136640,0
1767380400000,89773.10000000,89821.38000000,89650.00000000,89702.48000000,71.24146000,1767380699999,6393430.61785150,37553,39.91002000,3581923.49897410,0
1767380700000,89702.47000000,89907.66000000,89700.00000000,89870.29000000,48.89016000,1767380999999,4390452.58368460,25101,28.85313000,2591009.83123240,0
1767381000000,89870.28000000,90006.00000000,89806.39000000,89982.72000000,50.29538000,1767381299999,4522976.57579420,20714,35.31533000,3176176.20332600,0
1767381300000,89982.73000000,90157.03000000,89951.96000000,90011.94000000,50.20278000,1767381599999,4521836.80834870,24188,32.11772000,2892991.70669440,0
1767381600000,90011.94000000,90046.38000000,89935.87000000,89935.87000000,34.87662000,1767381899999,3138865.64118990,16945,17.32444000,1559207.06950190,0
1767381900000,89935.88000000,89975.48000000,89850.00000000,89960.01000000,34.08948000,1767382199999,3065164.03948070,14183,17.64142000,1586230.11808290,0
1767382200000,89960.01000000,90075.00000000,89940.71000000,89951.48000000,37.57272000,1767382499999,3381054.73897750,21178,22.31956000,2008560.87033990,0
1767382500000,89951.49000000,90067.78000000,89878.07000000,90060.18000000,37.53726000,1767382799999,3376993.36994990,19747,20.51526000,1845589.58737270,0
1767382800000,90060.18000000,90075.00000000,90001.88000000,90001.89000000,16.63494000,1767383099999,1497772.81478530,14265,8.68160000,781690.21646230,0
1767383100000,90001.89000000,90109.93000000,89980.01000000,90015.71000000,40.71998000,1767383399999,3666292.39925050,17831,27.72274000,2495977.50257740,0
1767383400000,90015.71000000,90015.72000000,89918.92000000,89952.40000000,31.65746000,1767383699999,2847844.27295980,13749,13.60089000,1223414.30655730,0
1767383700000,89952.40000000,89985.44000000,89864.59000000,89897.23000000,31.81330000,1767383999999,2860946.08979140,16487,15.77614000,1418877.23253450,0
1767384000000,89897.23000000,90000.00000000,89850.01000000,89912.24000000,34.80338000,1767384299999,3129300.37888760,18964,17.15807000,1542661.20294630,0
1767384300000,89912.24000000,89950.88000000,89801.53000000,89817.21000000,59.42332000,1767384599999,5340985.80989040,13003,17.36487000,1560919.05213470,0
1767384600000,89817.21000000,90075.00000000,89799.60000000,90070.50000000,68.66398000,1767384899999,6174278.31172870,19388,49.73501000,4472664.70325960,0
1767384900000,90070.49000000,90075.00000000,89880.92000000,90005.96000000,46.36255000,1767385199999,4171160.57730150,16082,16.19028000,1456379.17848870,0
1767385200000,90005.96000000,90075.00000000,89945.34000000,90006.71000000,27.99788000,1767385499999,2519950.38944400,16631,16.32408000,1469365.49581760,0
1767385500000,90006.71000000,90006.71000000,89891.66000000,89891.67000000,37.91561000,1767385799999,3409763.73354260,11909,24.22287000,2178298.98976340,0
1767385800000,89891.66000000,89907.66000000,89812.71000000,89884.84000000,37.30032000,1767386099999,3351638.75926240,14630,23.98555000,2155195.15595490,0
1767386100000,89884.84000000,89946.46000000,89875.08000000,89903.52000000,18.12034000,1767386399999,1629113.42251500,9728,8.76946000,788406.31915270,0
1767386400000,89903.51000000,89959.65000000,89874.74000000,89901.85000000,24.00436000,1767386699999,2158175.24445140,9660,14.24721000,1280873.90572250,0
1767386700000,89901.85000000,89936.29000000,89768.00000000,89770.50000000,48.43385000,1767386999999,4349883.14113230,11193,17.34741000,1557914.12852420,0
1767387000000,89770.49000000,89774.98000000,89650.00000000,89661.05000000,57.19144000,1767387299999,5130275.97725080,16305,23.28854000,2088775.70571760,0
1767387300000,89661.05000000,89793.54000000,89636.77000000,89740.00000000,77.85421000,1767387599999,6983541.20670770,20349,44.33371000,3976238.80471060,0
1767387600000,89740.01000000,89824.99000000,89728.37000000,89810.00000000,15.97155000,1767387899999,1434056.12508280,7333,11.09877000,996533.54002060,0
1767387900000,89810.00000000,89824.99000000,89776.57000000,89781.04000000,13.54345000,1767388199999,1216202.16241170,6042,7.71968000,693206.55938850,0
1767388200000,89780.97000000,89813.06000000,89748.23000000,89813.05000000,19.15523000,1767388499999,1719653.51650820,6843,12.83700000,1152367.94808910,0
1767388500000,89813.06000000,89860.97000000,89796.47000000,89860.97000000,21.05611000,1767388799999,1891632.98001460,4988,16.60147000,1491425.95641850,0
1767388800000,89860.96000000,89934.18000000,89856.75000000,89918.65000000,16.14010000,1767389099999,1450991.88186990,4788,11.70876000,1052577.73998800,0
1767389100000,89918.64000000,90023.85000000,89918.64000000,89983.31000000,18.54732000,1767389399999,1668846.80694930,6351,13.81013000,1242542.18689310,0
1767389400000,89983.31000000,89989.48000000,89963.98000000,89970.34000000,18.29980000,1767389699999,1646601.61096600,3939,11.12384000,1000882.09929990,0
1767389700000,89970.33000000,89970.34000000,89875.50000000,89893.69000000,21.23438000,1767389999999,1908970.81588140,4542,12.91951000,1161387.19109180,0
1767390000000,89893.69000000,89953.50000000,89893.68000000,89953.50000000,28.30518000,1767390299999,2544801.96448370,5111,23.94586000,2152879.46072120,0
1767390300000,89953.50000000,89988.24000000,89952.01000000,89977.51000000,33.77790000,1767390599999,3038815.81397210,4510,28.33915000,2549490.63565590,0
1767390600000,89977.51000000,90175.01000000,89912.00000000,90103.43000000,79.54900000,1767390899999,7164699.80439010,13579,57.74501000,5200891.22338790,0
1767390900000,90103.44000000,90133.50000000,90065.79000000,90065.80000000,45.30505000,1767391199999,4081516.04280690,7861,30.31267000,2730874.94477430,0
1767391200000,90065.80000000,90240.00000000,90026.54000000,90234.73000000,61.61254000,1767391499999,5551984.22407590,11722,48.90176000,4406753.97758900,0
1767391500000,90234.73000000,90347.74000000,90144.99000000,90206.25000000,87.50305000,1767391799999,7894681.87988590,18459,65.09186000,5872483.04527930,0
1767391800000,90206.25000000,90216.73000000,90096.76000000,90124.00000000,32.16039000,1767392099999,2899087.68221880,8167,17.02910000,1535076.10556440,0
1767392100000,90124.01000000,90190.52000000,90092.00000000,90190.51000000,10.31893000,1767392399999,929991.22543880,6130,6.09702000,549512.53702480,0
1767392400000,90190.52000000,90222.99000000,90119.20000000,90156.18000000,21.56855000,1767392699999,1945051.16513820,6239,8.51589000,767938.03917960,0
1767392700000,90156.19000000,90156.19000000,90122.81000000,90130.88000000,7.12852000,1767392999999,642527.16409680,2829,3.19194000,287704.58453060,0
1767393000000,90130.87000000,90216.00000000,90069.03000000,90069.04000000,30.34651000,1767393299999,2735995.16461350,9549,9.11533000,821886.71664890,0
1767393300000,90069.04000000,90219.96000000,90056.67000000,90215.49000000,42.62734000,1767393599999,3842651.43070970,9390,30.57545000,2756012.01177180,0
1767393600000,90215.48000000,90339.34000000,90202.00000000,90307.61000000,21.47119000,1767393899999,1938220.97595360,13338,13.68644000,1235425.20600660,0
1767393900000,90307.62000000,90400.00000000,90272.20000000,90305.45000000,53.53377000,1767394199999,4836631.38366690,18084,40.48146000,3657574.87663510,0
1767394200000,90305.46000000,90305.46000000,90246.83000000,90266.20000000,16.87465000,1767394499999,1523295.75969710,5972,7.30913000,659708.97198500,0
1767394500000,90266.20000000,90267.81000000,90171.51000000,90195.37000000,24.54212000,1767394799999,2214191.44954270,6318,5.84036000,526761.53331470,0
1767394800000,90195.37000000,90201.67000000,90139.13000000,90179.21000000,13.55132000,1767395099999,1221883.87536430,7613,6.45670000,582167.27310030,0
1767395100000,90179.22000000,90187.02000000,90142.01000000,90142.01000000,13.61524000,1767395399999,1227537.43498640,3633,3.83241000,345504.95775890,0
1767395400000,90142.01000000,90142.01000000,90088.00000000,90088.00000000,9.13218000,1767395699999,822881.91580530,3026,1.85423000,167073.67596980,0
1767395700000,90088.00000000,90135.47000000,90088.00000000,90105.91000000,14.10182000,1767395999999,1270609.71111490,3652,10.83188000,975938.76880540,0
1767396000000,90105.91000000,90105.92000000,89941.49000000,89950.87000000,57.15337000,1767396299999,5143756.96904990,8635,4.14494000,373023.16080650,0
1767396300000,89950.87000000,89974.92000000,89933.96000000,89942.00000000,15.68584000,1767396599999,1411010.95605800,3922,7.38051000,663937.76801510,0
1767396600000,89942.00000000,89957.18000000,89933.96000000,89933.96000000,24.38239000,1767396899999,2192965.22195350,4237,16.51154000,1485020.93845580,0
1767396900000,89933.96000000,89995.99000000,89902.16000000,89986.99000000,41.30905000,1767397199999,3714498.23126880,8221,28.07132000,2524180.55400770,0
1767397200000,89986.98000000,89986.98000000,89945.91000000,89965.38000000,13.97404000,1767397499999,1257111.37198030,3863,4.01130000,360835.48304900,0
1767397500000,89965.37000000,89965.38000000,89922.38000000,89922.41000000,10.07295000,1767397799999,905924.80805020,2889,2.59371000,233249.93397090,0
1767397800000,89922.40000000,89980.00000000,89922.40000000,89979.99000000,10.63228000,1767398099999,956280.23949480,3292,5.27584000,474512.50459790,0
1767398100000,89980.00000000,90026.58000000,89950.66000000,89995.13000000,25.45818000,1767398399999,2290943.44180900,5605,13.09048000,1177972.53904420,0
1767398400000,89995.14000000,90036.57000000,89983.86000000,90036.57000000,13.40939000,1767398699999,1206975.05034890,3946,10.17944000,916252.38778690,0
